frame,Nose_x,Nose_y,Nose_c,Neck_x,Neck_y,Neck_c,RShoulder_x,RShoulder_y,RShoulder_c,RElbow_x,RElbow_y,RElbow_c,RWrist_x,RWrist_y,RWrist_c,LShoulder_x,LShoulder_y,LShoulder_c,LElbow_x,LElbow_y,LElbow_c,LWrist_x,LWrist_y,LWrist_c,MidHip_x,MidHip_y,MidHip_c,RHip_x,RHip_y,RHip_c,RKnee_x,RKnee_y,RKnee_c,RAnkle_x,RAnkle_y,RAnkle_c,LHip_x,LHip_y,LHip_c,LKnee_x,LKnee_y,LKnee_c,LAnkle_x,LAnkle_y,LAnkle_c,REye_x,REye_y,REye_c,LEye_x,LEye_y,LEye_c,REar_x,REar_y,REar_c,LEar_x,LEar_y,LEar_c,LBigToe_x,LBigToe_y,LBigToe_c,LSmallToe_x,LSmallToe_y,LSmallToe_c,LHeel_x,LHeel_y,LHeel_c,RBigToe_x,RBigToe_y,RBigToe_c,RSmallToe_x,RSmallToe_y,RSmallToe_c,RHeel_x,RHeel_y,RHeel_c
831,1614.18,230.044,0.897697,1624.29,295.629,0.607034,1570.03,301.26,0.586858,1597.17,371.398,0.168295,1614.11,269.644,0.656752,1679.74,293.367,0.348281,1731.74,371.406,0.14905,1705.76,299.022,0.231594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1600.59,222.172,0.830103,1624.33,219.88,0.862136,1587.03,239.126,0.589552,1645.8,228.915,0.30805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
831,176.894,217.595,0.841574,172.388,312.603,0.363248,107.919,294.501,0.256231,0,0,0,0,0,0,240.231,334.099,0.390777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174.621,202.927,0.872514,197.271,211.985,0.8449,0,0,0,223.277,232.338,0.588732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
831,709.489,175.761,0.740419,692.569,322.791,0.565661,621.313,305.822,0.475834,567.044,413.248,0.279211,660.875,334.067,0.678034,770.551,340.874,0.40289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,692.601,175.718,0.752336,736.668,188.221,0.797726,669.915,208.569,0.21684,747.985,230.065,0.554473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
832,1398.18,251.521,0.865381,1378.96,330.739,0.756897,1324.63,336.327,0.629377,1317.87,401.933,0.0831803,0,0,0,1434.36,329.577,0.701166,1466.01,387.224,0.066713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1385.73,240.22,0.900264,1407.17,242.494,0.866426,1355.2,249.315,0.753812,1416.21,250.435,0.0945969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
832,1090.57,248.122,0.855486,1129.05,311.44,0.653699,1071.37,321.653,0.532521,1006.91,381.571,0.295203,1018.2,386.086,0.0922219,1191.21,296.774,0.580933,1226.26,391.758,0.33781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1079.26,235.703,0.796355,1106.42,230.044,0.825213,0,0,0,1142.61,232.301,0.840517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
832,176.887,217.605,0.844429,173.505,313.718,0.397053,106.789,294.515,0.315225,0,0,0,0,0,0,240.246,334.098,0.395501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174.642,202.931,0.877346,197.264,211.981,0.849467,0,0,0,223.276,232.315,0.598065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
832,709.538,175.77,0.750156,692.567,321.678,0.567425,621.318,305.822,0.469442,568.149,413.242,0.238946,659.751,332.937,0.678932,769.442,339.746,0.395155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,693.654,173.518,0.717594,736.692,187.087,0.815757,671.04,208.55,0.225995,750.219,230.069,0.530363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
832,1616.42,223.284,0.439432,1629.97,296.769,0.525482,1571.2,301.269,0.531021,1587.01,373.652,0.153844,1602.82,271.884,0.400278,1687.64,299.025,0.369151,1732.85,373.668,0.174281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1603.97,221.023,0.540231,1624.31,213.136,0.472808,1589.25,239.103,0.370272,1644.67,227.79,0.105921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
833,1398.19,251.517,0.862735,1378.97,330.726,0.765673,1323.54,335.226,0.620132,1320.13,403.055,0.0750408,0,0,0,1434.38,329.571,0.697196,1466,386.112,0.0742404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1386.81,240.223,0.905706,1407.19,242.496,0.861441,1355.21,250.402,0.749037,1416.23,251.538,0.0951719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
833,1090.62,248.108,0.842214,1127.92,311.473,0.663147,1070.21,322.781,0.507596,1008.01,384.958,0.188323,1015.95,384.956,0.0591444,1190.12,296.765,0.576376,1227.39,394.011,0.34146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1079.28,235.684,0.79928,1107.5,230.013,0.83359,1072.51,248.105,0.0540497,1142.59,231.225,0.843686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
833,176.889,217.616,0.841665,173.504,312.597,0.383811,105.679,293.389,0.304351,0,0,0,0,0,0,240.235,332.96,0.380974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174.632,202.943,0.874859,197.285,211.993,0.84642,0,0,0,223.267,232.299,0.598083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
833,710.605,176.865,0.735598,692.547,321.658,0.607969,620.189,305.799,0.50488,568.147,413.243,0.278425,658.638,332.952,0.69022,769.441,338.63,0.413774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,693.71,173.488,0.695333,737.73,187.084,0.820906,671.05,209.709,0.28701,750.234,230.082,0.518788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
833,1616.42,243.615,0.31365,1631.11,297.891,0.495761,1572.31,300.145,0.49088,1579.08,366.869,0.186498,1597.19,280.916,0.653841,1687.64,299.034,0.369763,1732.85,373.666,0.153132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1605.08,231.213,0.386104,1627.71,230.014,0.368681,1588.15,241.349,0.367808,1648.04,235.716,0.239456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
834,1398.19,251.539,0.85579,1378.95,330.742,0.764457,1323.54,336.323,0.63115,1319.01,403.026,0.086707,0,0,0,1434.37,329.584,0.700243,1466.01,387.239,0.0688554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1386.81,240.229,0.903343,1407.17,242.503,0.861625,1355.2,250.387,0.757956,1416.2,250.42,0.0773621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
834,1090.6,247.012,0.83276,1129.04,311.474,0.66406,1070.23,322.767,0.517892,1008.03,383.843,0.202551,1013.7,383.851,0.0644447,1191.24,297.897,0.57275,1226.29,392.893,0.339012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1079.28,234.571,0.807796,1107.49,228.93,0.81483,1073.61,248.153,0.0532137,1142.59,231.23,0.841173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
834,176.89,217.63,0.848732,173.491,313.715,0.410458,105.659,294.505,0.331472,0,0,0,0,0,0,240.239,334.08,0.408047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174.606,202.943,0.864516,197.265,211.978,0.851511,0,0,0,223.247,232.305,0.609488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
834,709.5,175.807,0.752289,692.537,321.667,0.620703,620.17,305.828,0.508792,567.016,413.243,0.32862,658.633,334.076,0.681989,770.554,338.628,0.421989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,693.68,173.519,0.691148,736.67,187.078,0.824557,666.558,213.07,0.32519,750.196,227.793,0.519194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
834,1632.23,235.696,0.239362,1633.34,300.166,0.404236,1575.69,302.388,0.407574,1577.94,364.616,0.158647,1597.17,277.533,0.570189,1691.04,299.013,0.338489,1732.85,370.271,0.171468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1610.74,225.528,0.249065,1633.39,222.106,0.2822,1594.89,240.225,0.285485,1645.79,223.269,0.14619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
835,1398.21,251.545,0.849455,1378.9,330.72,0.755213,1324.62,337.439,0.631298,1319.01,403.062,0.0719653,0,0,0,1433.23,329.51,0.676114,1464.86,388.37,0.0966805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1386.84,240.224,0.911762,1407.2,243.632,0.853794,1355.21,249.317,0.769596,1416.21,252.663,0.068991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
835,1090.61,246.985,0.815699,1129.04,311.482,0.668115,1070.21,322.782,0.505325,1008.04,383.848,0.162317,0,0,0,1191.24,297.893,0.577593,1226.3,392.884,0.338455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1079.29,234.556,0.804706,1106.42,228.913,0.806882,0,0,0,1142.62,231.223,0.850801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
835,176.889,217.629,0.852145,172.383,313.735,0.405758,105.653,294.528,0.326388,0,0,0,0,0,0,240.249,334.092,0.40826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174.621,202.936,0.873525,197.266,211.983,0.852814,0,0,0,222.18,231.232,0.611144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
835,709.497,175.783,0.761298,692.539,321.646,0.61104,621.305,304.704,0.501239,567.048,413.246,0.297918,660.86,334.081,0.678168,769.43,338.628,0.406897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,692.567,173.491,0.684928,736.677,187.076,0.819399,666.547,211.926,0.23998,749.097,230.009,0.520377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
835,1616.38,228.913,0.676465,1628.84,293.329,0.598395,1570.07,301.29,0.560828,1596.05,373.667,0.160575,1602.82,271.881,0.690527,1684.25,286.58,0.359247,1731.75,374.787,0.148539,1707.98,302.397,0.205591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1600.58,222.15,0.679733,1625.47,215.363,0.569735,1588.11,239.067,0.357994,1649.19,221.009,0.244267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
836,1398.22,251.547,0.844987,1378.93,330.676,0.77416,1324.62,336.34,0.629805,1320.12,404.184,0.0780556,0,0,0,1434.33,327.302,0.666228,1463.75,389.496,0.113426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1386.85,240.235,0.912423,1407.2,243.619,0.855061,1355.21,249.329,0.764422,1416.2,251.562,0.0686395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
836,1614.17,230.068,0.883677,1623.16,293.378,0.704349,1568.88,302.401,0.625442,1596.06,373.656,0.149416,1614.13,271.908,0.643424,1678.59,284.329,0.505275,1727.21,369.15,0.184399,1706.88,300.155,0.36628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1599.43,222.171,0.834569,1623.19,218.737,0.837572,1585.88,239.068,0.646751,1642.44,225.54,0.390191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
836,1090.63,246.986,0.811385,1127.91,311.498,0.675354,1067.97,323.915,0.489197,1009.17,384.971,0.129423,0,0,0,1191.24,297.888,0.576997,1227.4,392.88,0.347753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1080.36,234.556,0.81764,1107.49,228.895,0.813911,0,0,0,1142.6,231.204,0.851914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
836,176.899,218.714,0.849345,172.384,314.853,0.430952,104.531,295.648,0.350274,0,0,0,0,0,0,240.255,334.094,0.431848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174.628,202.936,0.87362,198.383,211.994,0.846305,0,0,0,223.273,232.321,0.59886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
836,707.254,174.65,0.688818,692.555,321.638,0.604374,621.294,304.696,0.503771,568.163,413.245,0.314153,661.998,335.205,0.670082,769.447,338.606,0.414794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,691.458,175.748,0.749268,736.632,187.082,0.743869,666.551,211.965,0.215297,750.2,227.785,0.513705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
837,1398.21,251.553,0.846356,1380.03,330.743,0.759042,1324.65,336.353,0.63134,1319.02,403.065,0.0711006,0,0,0,1434.37,329.558,0.69648,1464.89,390.616,0.0869315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1386.85,240.238,0.912845,1407.19,243.609,0.859705,1355.21,249.327,0.763122,1415.18,250.41,0.0656779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
837,1614.11,230.083,0.896727,1624.36,292.23,0.766786,1570.01,302.376,0.634954,1600.56,370.264,0.209413,1618.66,274.139,0.721767,1680.87,282.062,0.580977,1723.84,366.886,0.239938,1712.49,293.404,0.545127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1598.34,222.182,0.851866,1623.15,219.863,0.866456,1585.88,239.084,0.677727,1641.29,228.937,0.682052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
837,1090.6,246.98,0.81808,1129.04,311.474,0.668591,1070.21,322.77,0.511668,1009.17,380.445,0.194253,1008.05,377.08,0.0572514,1191.24,297.893,0.572588,1227.41,391.763,0.336125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1080.35,234.563,0.810301,1107.51,228.884,0.812015,0,0,0,1143.72,232.306,0.835908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
837,176.901,217.631,0.84815,172.384,313.734,0.413247,104.547,295.637,0.333096,0,0,0,0,0,0,240.255,334.074,0.418646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174.631,202.934,0.877758,198.4,211.988,0.848811,0,0,0,223.273,232.298,0.60883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
837,708.36,176.896,0.737805,692.551,322.766,0.568016,620.195,305.83,0.465567,568.159,413.243,0.278077,660.887,338.598,0.68179,770.567,339.731,0.406638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,691.461,174.626,0.789907,736.643,187.107,0.801042,0,0,0,750.202,228.917,0.532675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
838,1398.21,251.556,0.848854,1378.96,330.689,0.776309,1324.65,335.199,0.640873,1320.13,403.092,0.0848444,0,0,0,1434.34,328.441,0.679917,1464.88,390.616,0.0964746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1386.84,240.238,0.91148,1407.18,242.518,0.860797,1355.21,249.328,0.758955,1416.2,250.433,0.0706528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
838,1090.64,244.742,0.797334,1130.15,311.436,0.659304,1070.24,321.665,0.527726,1009.17,379.323,0.22242,0,0,0,1191.25,296.766,0.574504,1227.41,391.758,0.338933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1080.37,232.337,0.845982,1107.52,225.552,0.807893,1072.5,242.488,0.0579584,1143.69,231.181,0.848346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
838,1614.13,230.053,0.841604,1624.31,285.51,0.700516,1570.03,302.379,0.600584,1605.08,369.131,0.190145,1614.08,275.313,0.643552,1680.87,273.009,0.430222,1722.68,374.795,0.0807725,1714.79,302.42,0.238905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1598.35,222.163,0.834244,1623.14,217.607,0.768586,1585.84,237.97,0.63417,1643.53,221.031,0.308415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
838,176.897,217.629,0.847496,171.265,313.74,0.410754,104.532,295.635,0.332208,0,0,0,0,0,0,240.253,334.08,0.417217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174.626,202.928,0.873411,198.398,211.998,0.849265,0,0,0,223.268,232.314,0.603637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
838,708.388,175.782,0.733941,692.555,323.895,0.551919,620.169,308.083,0.443462,565.918,413.247,0.261884,661.988,338.594,0.681022,769.451,339.735,0.400977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,692.515,172.398,0.704832,736.641,185.988,0.807331,666.536,211.942,0.263947,747.983,227.767,0.528339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
839,1398.21,251.559,0.842687,1380.04,331.803,0.754836,1324.62,336.329,0.633264,1319.01,404.202,0.0787447,0,0,0,1435.46,329.577,0.701408,1463.75,390.618,0.0803672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1386.84,240.239,0.909836,1407.2,243.607,0.854808,1355.2,249.329,0.750869,1416.21,250.441,0.0728138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
839,1091.71,240.29,0.828991,1129.03,311.456,0.668451,1070.21,322.766,0.515515,1008.05,383.853,0.167904,0,0,0,1191.24,296.783,0.577136,1227.4,390.62,0.332581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1080.41,231.21,0.86464,1107.52,223.288,0.83166,0,0,0,1143.69,230.078,0.857743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
839,176.895,218.727,0.849459,171.263,313.756,0.413734,104.534,295.655,0.325626,0,0,0,0,0,0,240.249,334.088,0.422641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174.609,202.941,0.870891,198.41,211.997,0.848058,0,0,0,223.245,232.321,0.603246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
839,708.358,175.804,0.742585,692.545,323.91,0.545722,620.174,308.062,0.446671,565.914,413.244,0.271546,660.864,338.578,0.674988,768.317,339.743,0.392402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,692.533,171.232,0.747457,736.64,185.978,0.819898,669.942,206.296,0.159789,749.076,226.661,0.526221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
839,1629.96,208.564,0.180144,1632.19,285.494,0.451399,1571.18,301.273,0.441212,1596.04,360.104,0.0911622,1598.34,273.004,0.627202,1686.51,273.007,0.331238,1720.44,358.972,0.0604066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1616.41,199.528,0.161832,1633.38,188.216,0.168499,1591.51,222.123,0.238129,1639.01,191.614,0.105904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
840,1398.21,252.653,0.842137,1380.03,330.732,0.759769,1324.65,336.321,0.632358,1320.15,404.201,0.0790711,0,0,0,1434.37,329.556,0.706439,1466,388.353,0.0890904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1386.84,240.241,0.908807,1407.19,243.612,0.857868,1355.2,250.385,0.739066,1416.21,250.439,0.0747594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
840,1091.7,239.135,0.85285,1131.31,310.347,0.663263,1071.36,321.617,0.559313,1000.14,374.827,0.309343,1020.46,379.305,0.182485,1192.34,296.767,0.586625,1227.42,390.628,0.341072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1080.41,230.054,0.861194,1107.53,222.164,0.8653,1073.62,241.391,0.0603711,1142.62,230.027,0.84615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
840,1615.22,231.16,0.862713,1627.7,286.618,0.629657,1571.16,300.155,0.569251,1587.01,366.886,0.189623,1594.9,285.479,0.612852,1684.25,277.555,0.39149,1760.02,279.813,0.0913315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1602.8,222.157,0.839688,1624.27,220.936,0.875454,1588.1,239.062,0.613095,1642.39,228.914,0.637646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
840,176.906,218.724,0.844209,172.374,313.746,0.423287,104.551,294.53,0.343323,0,0,0,0,0,0,240.253,335.201,0.422757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174.636,202.929,0.871733,198.402,212.008,0.847135,0,0,0,223.25,232.348,0.593681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
840,708.366,175.776,0.731689,692.542,323.897,0.569918,620.15,306.953,0.475016,567.031,413.246,0.258251,660.891,338.573,0.697632,769.423,339.736,0.404042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,692.537,170.147,0.754725,736.65,185.983,0.811658,646.187,248.124,0.0544172,749.072,227.804,0.514528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
841,1398.2,250.442,0.866853,1381.21,331.854,0.71743,1325.8,334.089,0.612372,1317.88,401.947,0.0819377,0,0,0,1437.75,331.842,0.652347,1462.63,397.401,0.0646003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1386.81,240.225,0.898865,1407.18,242.497,0.867634,1355.21,249.311,0.772267,1416.21,252.68,0.105465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
841,1096.23,239.127,0.822503,1133.52,311.428,0.671035,1071.38,320.504,0.564497,1010.31,392.905,0.182947,0,0,0,1194.61,300.163,0.582526,1228.54,391.747,0.301235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1082.64,228.905,0.838922,1110.92,222.188,0.827914,1075.87,239.108,0.101892,1144.87,231.163,0.859169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
841,1615.25,230.06,0.862849,1628.84,289.967,0.553716,1571.17,299.024,0.57378,1575.69,366.872,0.224508,1594.9,279.811,0.57981,1683.11,279.798,0.293027,1738.54,274.161,0.0762157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1601.7,222.169,0.826491,1624.3,219.88,0.850709,1587.04,240.261,0.579879,1642.42,227.806,0.557974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
841,176.878,218.756,0.854968,171.238,312.603,0.398965,104.531,293.377,0.291157,0,0,0,0,0,0,240.241,335.217,0.440375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173.519,204.014,0.867671,197.257,211.987,0.853942,0,0,0,222.151,231.227,0.622623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
841,708.342,175.768,0.716899,692.523,323.907,0.52557,619.06,308.068,0.43031,564.769,413.243,0.262428,660.872,339.72,0.668519,768.311,340.875,0.382212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,692.54,171.257,0.702363,736.67,185.981,0.807746,668.799,206.291,0.133206,746.814,231.206,0.565303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
842,1398.19,250.431,0.871998,1380.06,330.703,0.750768,1325.79,332.939,0.619019,1319.01,401.921,0.111581,0,0,0,1434.34,330.686,0.669694,1463.76,392.89,0.0933989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1386.82,240.221,0.904612,1407.18,242.499,0.86749,1356.3,249.279,0.778205,1416.2,252.668,0.104265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
842,1614.15,228.927,0.862294,1626.56,285.427,0.666697,1570.04,296.789,0.614545,1579.1,366.882,0.232749,1597.14,285.444,0.674722,1679.74,273.028,0.434257,1740.8,275.281,0.0776874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1601.72,222.105,0.851425,1623.19,218.742,0.85895,1588.18,237.942,0.661454,1641.29,227.793,0.671168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
842,1106.39,234.559,0.77971,1132.42,311.453,0.687596,1071.34,321.641,0.541672,1008.04,394.014,0.137463,0,0,0,1193.49,300.145,0.584821,1229.67,390.628,0.314029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1089.48,223.294,0.861243,1117.76,219.876,0.860985,1077.01,240.201,0.442111,1144.92,231.193,0.836093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
842,176.873,218.754,0.853281,171.256,312.629,0.416101,104.545,294.498,0.307416,0,0,0,0,0,0,240.24,335.211,0.446543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173.504,204.009,0.862799,197.267,212.002,0.850965,0,0,0,222.16,232.312,0.619535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
842,708.387,175.767,0.735226,692.541,323.908,0.503373,621.304,306.938,0.415308,564.781,413.247,0.245874,659.752,338.593,0.696894,769.432,342.003,0.370871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,692.536,170.145,0.709231,736.677,185.957,0.804208,671.05,204.024,0.14981,746.841,230.073,0.564951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
843,1398.2,251.52,0.860235,1380.03,330.692,0.75538,1324.67,334.074,0.611758,1319,403.038,0.0957783,0,0,0,1434.34,329.593,0.689067,1466,392.887,0.110914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1386.82,240.218,0.907046,1407.2,243.607,0.858294,1355.21,249.271,0.774629,1416.21,252.676,0.0855305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
